id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2018,minimum_nights,number_of_reviews
28734043,Mission,37.7674435,-122.424268,Private room,110,,2,10
28736194,Downtown/Civic Center,37.78864982,-122.4116006,Entire home/apt,229,,3,2
28736243,Downtown/Civic Center,37.78920122,-122.411735,Entire home/apt,229,,3,0
28738369,South of Market,37.77890132,-122.412579,Private room,500,,30,0
28758845,Mission,37.75835402,-122.4193303,Private room,60,,32,0
28759632,Marina,37.79886394,-122.4300316,Entire home/apt,350,,3,3
28760367,Bernal Heights,37.74720703,-122.418754,Entire home/apt,1000,,8,0
28762980,Russian Hill,37.80612999,-122.4195791,Private room,245,,1,0
28764476,South of Market,37.77071266,-122.4040361,Private room,120,,1,3
28775737,Potrero Hill,37.75806262,-122.3985754,Entire home/apt,160,,30,9
28777982,Mission,37.76407843,-122.4256932,Private room,77,,30,1
28781468,Outer Sunset,37.75558592,-122.508434,Private room,100,,1,6
28783226,South of Market,37.78666784,-122.3923903,Entire home/apt,219,,30,0
28783414,South of Market,37.78817776,-122.393276,Entire home/apt,269,,30,0
28783564,Downtown/Civic Center,37.77766232,-122.4187556,Entire home/apt,219,,30,0
28783635,Downtown/Civic Center,37.77788668,-122.4187554,Entire home/apt,299,,30,0
28783779,Downtown/Civic Center,37.77747253,-122.4189487,Entire home/apt,209,,30,0
28783963,South of Market,37.78076655,-122.402492,Entire home/apt,209,,30,0
28784038,South of Market,37.78014147,-122.403841,Entire home/apt,269,,30,0
28784618,Pacific Heights,37.7882109,-122.4465734,Private room,139,,3,5
28789628,Outer Mission,37.73234922,-122.4526985,Entire home/apt,170,,1,8
28789851,Glen Park,37.73616691,-122.4368114,Entire home/apt,215,,3,2
28805953,Mission,37.75802561,-122.4238608,Entire home/apt,135,,30,1
28807663,Bayview,37.73292827,-122.3927965,Private room,150,,1,2
28813303,Bayview,37.73793272,-122.3992654,Private room,75,,1,11
28813656,Bayview,37.73724131,-122.3979463,Private room,75,,1,16
28836254,Western Addition,37.7717222,-122.4238024,Entire home/apt,225,,30,0
28836339,Marina,37.80149793,-122.4417027,Private room,275,,1,3
28836451,Western Addition,37.77180038,-122.425032,Entire home/apt,214,,30,0
28838371,Bernal Heights,37.74568907,-122.4163726,Private room,150,,30,0
28841178,Pacific Heights,37.79124517,-122.424699,Private room,150,,1,7
28844783,South of Market,37.77732748,-122.4131258,Entire home/apt,575,,30,3
28868782,Ocean View,37.72358908,-122.4573956,Private room,59,,1,4
28869072,Marina,37.79685114,-122.4369377,Entire home/apt,275,,30,0
28869460,Haight Ashbury,37.77141335,-122.4446455,Private room,56,,35,0
28874478,Western Addition,37.78293078,-122.4335273,Entire home/apt,99,,30,0
28887802,Bernal Heights,37.74146911,-122.4163181,Entire home/apt,300,,3,2
28890202,Ocean View,37.72292517,-122.4562252,Private room,65,,1,2
28891657,Inner Richmond,37.77879733,-122.4720573,Entire home/apt,290,,2,2
28893785,Mission,37.7574111,-122.4164887,Private room,195,,2,0
28895194,South of Market,37.77787486,-122.4154026,Entire home/apt,119,,1,2
28897141,Outer Mission,37.72163243,-122.4397265,Entire home/apt,98,,2,8
28898815,Mission,37.76021404,-122.4219084,Private room,100,,1,0
28914788,Marina,37.79855265,-122.4360589,Entire home/apt,555,,2,10
28918434,Lakeshore,37.73391612,-122.4761617,Private room,150,,1,0
28920042,Outer Richmond,37.77393406,-122.487019,Entire home/apt,125,,1,4
28932960,Outer Sunset,37.75742616,-122.5007685,Private room,70,,30,0
28935709,Russian Hill,37.80586475,-122.4223785,Private room,1249,,1,0
28935882,Outer Sunset,37.74823487,-122.4770659,Private room,100,,30,0
28936671,Western Addition,37.77416135,-122.4239933,Entire home/apt,110,,30,0
28938974,Bayview,37.73071522,-122.3890746,Entire home/apt,250,,30,0
28942338,Mission,37.75544371,-122.4154695,Private room,115,,2,6
28944973,Ocean View,37.72287031,-122.4577132,Private room,65,,1,2
28957660,Noe Valley,37.75276429,-122.4286149,Shared room,35,,60,0
28957730,Noe Valley,37.75195642,-122.4291507,Shared room,34,,30,0
28959109,Parkside,37.7392306,-122.5032816,Private room,150,,1,0
28960463,Bernal Heights,37.74215581,-122.4149123,Private room,90,,1,0
28960590,Bayview,37.72212858,-122.3946131,Private room,41,,2,13
28960665,Mission,37.75692477,-122.4150544,Private room,95,,2,7
28964034,Castro/Upper Market,37.76600382,-122.4266761,Private room,200,,4,4
28968228,Marina,37.80480516,-122.4459048,Private room,200,,1,5
28968247,Marina,37.80496348,-122.4439006,Private room,280,,1,1
28968638,Marina,37.8043176,-122.444422,Private room,250,,1,1
28968644,Marina,37.80551714,-122.445234,Private room,300,,1,0
28970618,Western Addition,37.77739717,-122.435074,Private room,71,,30,0
28979474,Potrero Hill,37.7634324,-122.3974985,Entire home/apt,325,,2,0
28985492,North Beach,37.80005503,-122.4072897,Private room,97,,30,0
28987665,Haight Ashbury,37.77465825,-122.4445774,Private room,150,,1,4
28992621,Haight Ashbury,37.77009501,-122.4503471,Private room,500,,1,5
29000480,Western Addition,37.78555838,-122.4365874,Entire home/apt,212,,30,1
29002725,Chinatown,37.79678381,-122.4075193,Entire home/apt,200,,1,13
29005387,Noe Valley,37.7541596,-122.4281039,Entire home/apt,130,,30,0
29007305,Mission,37.76721751,-122.4216,Entire home/apt,106,,30,0
29011662,Outer Sunset,37.75237088,-122.4915217,Private room,120,,1,1
29018006,South of Market,37.77299846,-122.4040876,Private room,130,,2,0
29031614,Pacific Heights,37.79581688,-122.4330049,Entire home/apt,600,,2,6
29032905,Excelsior,37.71974344,-122.4351455,Entire home/apt,550,,3,0
29037279,Mission,37.7567949,-122.4251065,Entire home/apt,162,,30,0
29037491,Chinatown,37.79715933,-122.4090458,Private room,150,,1,9
29038374,Ocean View,37.72062142,-122.4483984,Private room,55,,30,1
29059418,Ocean View,37.71247471,-122.458904,Private room,38,,30,0
29062428,Bayview,37.73153617,-122.3895709,Entire home/apt,86,,30,0
29078202,Pacific Heights,37.79216832,-122.4392884,Entire home/apt,227,,30,0
29078265,Pacific Heights,37.79007545,-122.4409309,Entire home/apt,137,,30,0
29079591,Bernal Heights,37.73339483,-122.4273335,Private room,150,,3,2
29097852,Potrero Hill,37.75274596,-122.4023869,Entire home/apt,100,,30,0
29100400,Castro/Upper Market,37.75732003,-122.4354873,Private room,119,,2,1
29102807,Noe Valley,37.75169126,-122.4288122,Private room,99,,1,0
29105205,South of Market,37.78684395,-122.392498,Private room,320,,30,0
29107044,Inner Sunset,37.7538757,-122.4655181,Entire home/apt,3800,,365,0
29121329,Mission,37.75715094,-122.4156666,Entire home/apt,125,,30,0
29121945,Bernal Heights,37.73547575,-122.4186038,Private room,72,,2,0
29122528,Mission,37.75850852,-122.4158424,Entire home/apt,130,,30,0
29125029,Outer Richmond,37.77625304,-122.4901218,Entire home/apt,99,,30,0
29129671,Western Addition,37.77376153,-122.4279755,Entire home/apt,360,,1,0
29130046,Noe Valley,37.74968803,-122.4271576,Private room,100,,2,2
29135667,West of Twin Peaks,37.73570082,-122.4608782,Private room,90,,2,7
29135958,Outer Mission,37.73075532,-122.4502644,Private room,115,,31,0
29153199,Bernal Heights,37.74844825,-122.4052051,Entire home/apt,600,,2,5
29159681,Ocean View,37.7206542,-122.4483224,Private room,57,,30,1
29159990,South of Market,37.77392851,-122.3913837,Private room,90,,30,0
29166988,Financial District,37.79715513,-122.3987194,Entire home/apt,120,,31,0
29183485,Mission,37.7519468,-122.4094966,Private room,150,,2,2
29184444,Castro/Upper Market,37.76243248,-122.4361248,Entire home/apt,227,,30,0
29184807,South of Market,37.78222125,-122.3956932,Entire home/apt,217,,30,0
29184915,Haight Ashbury,37.77572668,-122.4449402,Entire home/apt,147,,30,0
29186237,Ocean View,37.72067998,-122.4490949,Private room,45,,30,1
29187120,Ocean View,37.72042956,-122.4498538,Private room,55,,30,0
29187469,Ocean View,37.71861547,-122.4493027,Private room,57,,30,2
29189564,Bayview,37.73309521,-122.3938662,Entire home/apt,275,,2,1
29192965,Bayview,37.72874978,-122.3712744,Private room,46,,1,9
29193207,Pacific Heights,37.79257776,-122.4330077,Entire home/apt,225,,30,0
29194517,Bayview,37.72277353,-122.3929326,Private room,47,,1,2
29204324,Marina,37.79708304,-122.4423887,Entire home/apt,2567,,1,0
29213367,Downtown/Civic Center,37.78935909,-122.4071598,Entire home/apt,600,,2,0
29221865,Outer Sunset,37.74847291,-122.5068668,Private room,98,,1,5
29238496,Excelsior,37.72426491,-122.4252473,Entire home/apt,199,,30,0
29241208,Potrero Hill,37.75137397,-122.4007081,Entire home/apt,190,,2,2
29241815,Bayview,37.7209835,-122.3945575,Private room,105,,1,15
29242016,Marina,37.79861522,-122.445397,Entire home/apt,450,,6,0
29243902,Noe Valley,37.75055741,-122.4431026,Private room,159,,1,3
29245132,Lakeshore,37.7066717,-122.4829156,Entire home/apt,275,,2,3
29254981,Inner Sunset,37.7621341,-122.4683442,Entire home/apt,118,,30,0
29261601,Nob Hill,37.79517115,-122.4098557,Private room,90,,30,0
29263862,Bernal Heights,37.74725624,-122.4195584,Private room,100,,3,2
29266992,West of Twin Peaks,37.72953782,-122.4634258,Private room,150,,1,2
29281077,Mission,37.75913413,-122.4189015,Private room,99,,2,3
29287769,Presidio Heights,37.78947077,-122.4524609,Entire home/apt,70,,30,0
29289176,Haight Ashbury,37.77025991,-122.4492129,Entire home/apt,219,,1,4
29299467,South of Market,37.78025284,-122.4032082,Entire home/apt,249,,30,0
29299868,South of Market,37.78236292,-122.400585,Entire home/apt,239,,30,0
29305555,Bernal Heights,37.73925105,-122.414307,Entire home/apt,94,,3,5
29306270,Financial District,37.79001031,-122.3949567,Entire home/apt,250,,180,1
29311312,Outer Sunset,37.75005781,-122.4869764,Entire home/apt,320,,1,7
29313385,Western Addition,37.77711912,-122.4380612,Private room,35,,30,1
29316715,Noe Valley,37.75066239,-122.4421455,Entire home/apt,340,,3,0
29326000,Downtown/Civic Center,37.78459861,-122.413033,Entire home/apt,65,,30,0
29329369,Russian Hill,37.80643994,-122.4218147,Entire home/apt,950,,2,0
29334701,Outer Richmond,37.77294836,-122.505426,Private room,79,,2,0
29337817,Castro/Upper Market,37.7588974,-122.4287613,Private room,250,,2,0
29338609,Nob Hill,37.79501982,-122.4189734,Entire home/apt,195,,1,4
29339010,Mission,37.75580179,-122.4252403,Entire home/apt,150,,30,0
29343725,Western Addition,37.78558977,-122.4397925,Entire home/apt,300,,180,0
29355326,Marina,37.79771481,-122.4410846,Entire home/apt,120,,31,0
29356008,South of Market,37.77885394,-122.4141205,Entire home/apt,186,,30,0
29385707,Nob Hill,37.79257911,-122.418429,Entire home/apt,190,,2,1
29388267,Outer Mission,37.7287954,-122.4484548,Entire home/apt,140,,90,0
29393766,Parkside,37.73654446,-122.5041908,Entire home/apt,110,,30,0
29407754,South of Market,37.77177828,-122.4212939,Private room,159,,2,1
29409029,South of Market,37.77781384,-122.4029956,Entire home/apt,202,,30,0
29413455,Russian Hill,37.79781131,-122.4077986,Entire home/apt,295,,2,4
29416324,Nob Hill,37.78981123,-122.4134404,Private room,99,,1,14
29416786,Nob Hill,37.79048865,-122.4131028,Private room,99,,1,10
29417185,Nob Hill,37.78994153,-122.4148143,Private room,99,,1,9
29419953,Western Addition,37.77814419,-122.4369139,Private room,85,,30,0
29435365,Financial District,37.79025043,-122.403279,Entire home/apt,400,,30,0
29438776,Potrero Hill,37.75991996,-122.3975323,Entire home/apt,150,,1,0
29452940,Marina,37.79855832,-122.4356906,Entire home/apt,275,,1,3
29459417,Outer Sunset,37.76399961,-122.4785655,Private room,120,,1,3
29464386,Chinatown,37.79212468,-122.4080344,Entire home/apt,143,,30,0
29465769,Nob Hill,37.79093345,-122.4136018,Entire home/apt,175,,30,0
29466549,Bayview,37.72126751,-122.3941033,Entire home/apt,263,,1,1
29468932,Outer Richmond,37.77641929,-122.4869311,Entire home/apt,149,,30,0
29469016,Ocean View,37.71265669,-122.4572211,Private room,45,,30,0
29474815,South of Market,37.784146,-122.3916212,Entire home/apt,173,,30,0
29475850,South of Market,37.77554298,-122.3894485,Entire home/apt,249,,30,0
29482960,Western Addition,37.77608721,-122.4373706,Private room,29,,31,0
29483436,Western Addition,37.77627581,-122.4367079,Private room,35,,30,0
29486780,Western Addition,37.77354285,-122.4355821,Entire home/apt,225,,30,0
29487413,Noe Valley,37.75321994,-122.4403258,Entire home/apt,239,,30,0
29490462,Parkside,37.74395577,-122.497863,Private room,65,,1,0
29491521,Mission,37.74802337,-122.4243264,Entire home/apt,135,,30,0
29492726,Downtown/Civic Center,37.78758902,-122.4169977,Entire home/apt,145,,30,0
29496410,Potrero Hill,37.75230023,-122.4020005,Entire home/apt,650,,1,0
29496958,Bernal Heights,37.73563058,-122.4167252,Entire home/apt,160,,30,0
29515076,South of Market,37.77386329,-122.4123119,Private room,125,,2,2
29515306,Glen Park,37.73936579,-122.4304259,Private room,100,,30,0
29515825,Mission,37.7682276,-122.4232381,Entire home/apt,167,,30,0
29521117,Downtown/Civic Center,37.78488787,-122.4109089,Private room,59,,30,0
29522954,Marina,37.79845393,-122.4279473,Private room,75,,30,0
29523351,Western Addition,37.77650422,-122.4307538,Private room,111,,2,1
29532538,South of Market,37.77908222,-122.4128224,Entire home/apt,203,,30,0
29541386,Haight Ashbury,37.77463348,-122.4440331,Private room,150,,1,0
29551464,Ocean View,37.70860257,-122.4594867,Entire home/apt,250,,2,9
29563714,Outer Sunset,37.76070697,-122.5046595,Private room,95,,2,0
29574826,Bayview,37.73534993,-122.3970149,Entire home/apt,180,,30,0
29587356,Downtown/Civic Center,37.78854639,-122.413694,Entire home/apt,450,,2,0
29589897,Ocean View,37.72468554,-122.4720086,Entire home/apt,800,,5,0
29592440,Castro/Upper Market,37.76480164,-122.434387,Entire home/apt,125,,30,0
29593658,Haight Ashbury,37.77036949,-122.4427827,Entire home/apt,300,,3,0
29593874,Western Addition,37.7870885,-122.4424055,Entire home/apt,110,,30,0
29607354,Mission,37.7557648,-122.424012,Entire home/apt,300,,9,0
29610186,Marina,37.80225908,-122.4405733,Entire home/apt,275,,2,1
29611957,Ocean View,37.723355,-122.4707557,Private room,150,,5,1
29612313,Ocean View,37.72492285,-122.4712049,Private room,140,,5,0
29612633,Ocean View,37.72461681,-122.4712372,Private room,180,,5,1
29613703,Noe Valley,37.75354582,-122.4267309,Entire home/apt,350,,7,0
29615101,South of Market,37.7769898,-122.3944066,Entire home/apt,210,,2,2
29615865,Castro/Upper Market,37.76729143,-122.4310114,Private room,100,,2,7
29627104,Bayview,37.73698569,-122.392106,Private room,36,,2,3
29630327,South of Market,37.77384733,-122.408008,Entire home/apt,275,,1,1
29632037,Noe Valley,37.74725238,-122.4364196,Entire home/apt,850,,30,0
29634396,South of Market,37.77172247,-122.4041394,Entire home/apt,150,,1,5
29636243,South of Market,37.77333253,-122.3962806,Private room,100,,30,0
29637101,North Beach,37.80390557,-122.4079654,Entire home/apt,149,,1,3
29648633,Downtown/Civic Center,37.78473041,-122.417048,Entire home/apt,85,,30,0
29650913,Potrero Hill,37.75829798,-122.3961035,Private room,250,,2,0
29658492,Chinatown,37.79166775,-122.4081237,Entire home/apt,122,,30,0
29661742,Mission,37.75792056,-122.4244679,Entire home/apt,300,,3,0
29663517,Potrero Hill,37.75445993,-122.4008533,Entire home/apt,157,,30,0
29664364,Castro/Upper Market,37.76853245,-122.4290665,Entire home/apt,125,,3,2
29677987,Outer Mission,37.73109212,-122.4506643,Entire home/apt,180,,1,5
29678261,Russian Hill,37.80636232,-122.4226295,Private room,1099,,1,0
29678574,Castro/Upper Market,37.75913086,-122.4286014,Entire home/apt,199,,2,1
29679114,Bernal Heights,37.74698797,-122.4168217,Entire home/apt,122,,30,0
29682878,Lakeshore,37.73070813,-122.4969771,Private room,50,,30,0
29683753,Noe Valley,37.75518345,-122.436476,Entire home/apt,155,,2,2
29684194,South of Market,37.77648228,-122.4159326,Entire home/apt,321,,1,2
29686461,Western Addition,37.77802619,-122.4420294,Entire home/apt,239,,7,2
29688752,South of Market,37.78510878,-122.3900782,Private room,140,,31,0
29689130,Haight Ashbury,37.77647885,-122.4394301,Entire home/apt,275,,30,0
29689820,South of Market,37.77407915,-122.3965453,Entire home/apt,160,,2,3
29690542,Inner Sunset,37.76085646,-122.4609952,Entire home/apt,240,,30,1
29699251,Western Addition,37.77254488,-122.436207,Entire home/apt,675,,30,0
29704006,Noe Valley,37.75438026,-122.4254511,Entire home/apt,410,,1,0
29705268,Russian Hill,37.80646246,-122.4226128,Entire home/apt,1099,,1,1
29708857,South of Market,37.7787812,-122.3964135,Entire home/apt,159,,30,0
29726161,Castro/Upper Market,37.76604481,-122.4344396,Private room,85,,2,2
29730910,Mission,37.75272989,-122.4042679,Entire home/apt,180,,30,0
29733908,North Beach,37.80028994,-122.4077879,Entire home/apt,325,,30,0
29738190,Nob Hill,37.795707,-122.4113037,Entire home/apt,135,,30,0
29739237,Russian Hill,37.80578809,-122.4215237,Entire home/apt,150,,30,0
29740297,Mission,37.75332119,-122.422534,Entire home/apt,187,,30,0
29740440,Parkside,37.74292472,-122.4909017,Entire home/apt,57,,30,0
29741840,Mission,37.75462069,-122.4226799,Entire home/apt,167,,30,0
29754209,South of Market,37.77977944,-122.3963845,Entire home/apt,148,,30,0
29757684,Castro/Upper Market,37.76904298,-122.4327156,Entire home/apt,175,,30,0
29757778,Parkside,37.74297192,-122.4817762,Private room,60,,30,0
29758250,Outer Sunset,37.75041736,-122.5017894,Entire home/apt,178,,2,4
29758605,Crocker Amazon,37.70902463,-122.4474303,Shared room,45,,2,0
29759548,Crocker Amazon,37.70866948,-122.4484823,Shared room,40,,2,0
29760365,Crocker Amazon,37.70855141,-122.4473379,Shared room,37,,2,0
29760535,Crocker Amazon,37.70888692,-122.4478645,Shared room,37,,2,1
29761236,South of Market,37.77237651,-122.4040447,Entire home/apt,365,,2,6
29762135,Mission,37.75791936,-122.4077666,Entire home/apt,400,,3,1
29780084,Excelsior,37.72934099,-122.42847,Shared room,85,,5,0
29784240,Western Addition,37.77779177,-122.4313806,Private room,230,,2,0
29797894,South of Market,37.77818496,-122.4144351,Entire home/apt,199,,1,0
29799267,Bayview,37.72562192,-122.3967332,Shared room,70,,1,1
29809241,Bernal Heights,37.73499026,-122.4173099,Private room,77,,2,2
29826153,South of Market,37.77615633,-122.395467,Shared room,1200,,30,0
29828791,South of Market,37.7712959,-122.402717,Entire home/apt,1499,,4,0
29842781,South of Market,37.77383533,-122.3978903,Entire home/apt,197,,30,0
29843197,South of Market,37.77457787,-122.4130443,Entire home/apt,173,,30,0
29843679,North Beach,37.80400948,-122.406448,Entire home/apt,158,,30,0
29844463,South of Market,37.77527042,-122.3912987,Entire home/apt,292,,30,0
29845776,Nob Hill,37.79117983,-122.4150447,Entire home/apt,155,,30,0
29852843,South of Market,37.78066017,-122.4007635,Private room,110,,31,0
29854300,North Beach,37.79937025,-122.4045774,Shared room,555,,1,0
29861431,Outer Mission,37.70525014,-122.4548071,Entire home/apt,198,,2,1
29867211,South of Market,37.77896258,-122.4141373,Entire home/apt,155,,30,0
29877374,Outer Richmond,37.77808586,-122.4861985,Entire home/apt,440,,2,1
29877418,Inner Richmond,37.78456718,-122.4694504,Entire home/apt,800,,3,0
29879115,West of Twin Peaks,37.72634549,-122.4574185,Private room,100,,3,0
29880717,Mission,37.74860343,-122.4094002,Entire home/apt,200,,30,0
29881092,Bernal Heights,37.73933914,-122.4161031,Entire home/apt,104,,30,0
29884062,Outer Sunset,37.76153385,-122.5066747,Private room,71,,2,0
